image_path,label
train_dataset/img_966.png,"[('square', 'green'), ('circle', 'red')]"
train_dataset/img_967.png,"[('triangle', 'blue')]"
train_dataset/img_968.png,[]
train_dataset/img_969.png,"[('square', 'red')]"
train_dataset/img_970.png,"[('square', 'green')]"
train_dataset/img_971.png,"[('triangle', 'green'), ('circle', 'red'), ('circle', 'blue')]"
train_dataset/img_972.png,"[('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_973.png,"[('square', 'green'), ('circle', 'green'), ('square', 'red')]"
train_dataset/img_974.png,"[('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_975.png,"[('triangle', 'blue'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_976.png,"[('square', 'green')]"
train_dataset/img_977.png,"[('triangle', 'green'), ('circle', 'blue'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_978.png,[]
train_dataset/img_979.png,"[('square', 'green'), ('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_980.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_981.png,"[('circle', 'blue'), ('triangle', 'red'), ('square', 'red')]"
train_dataset/img_982.png,[]
train_dataset/img_983.png,"[('square', 'red'), ('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_984.png,"[('triangle', 'red'), ('circle', 'red')]"
train_dataset/img_985.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_986.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_987.png,[]
train_dataset/img_988.png,"[('triangle', 'green')]"
train_dataset/img_989.png,"[('triangle', 'red')]"
train_dataset/img_990.png,[]
train_dataset/img_991.png,"[('square', 'green')]"
train_dataset/img_992.png,"[('circle', 'green'), ('circle', 'red')]"
train_dataset/img_993.png,"[('triangle', 'blue')]"
train_dataset/img_994.png,"[('square', 'red'), ('circle', 'green'), ('circle', 'red')]"
train_dataset/img_995.png,"[('circle', 'green'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_996.png,"[('square', 'blue'), ('triangle', 'green'), ('circle', 'red'), ('circle', 'blue')]"
train_dataset/img_997.png,"[('triangle', 'red'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_998.png,[]
train_dataset/img_999.png,[]
train_dataset/img_1000.png,"[('square', 'red'), ('circle', 'red'), ('square', 'green')]"
train_dataset/img_1001.png,"[('circle', 'red'), ('circle', 'blue')]"
train_dataset/img_1002.png,"[('circle', 'blue'), ('square', 'green'), ('circle', 'red')]"
train_dataset/img_1003.png,"[('circle', 'green'), ('square', 'red'), ('circle', 'red')]"
train_dataset/img_1004.png,"[('square', 'blue'), ('square', 'red')]"
train_dataset/img_1005.png,"[('square', 'blue'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_1006.png,"[('triangle', 'blue'), ('square', 'red'), ('circle', 'red')]"
train_dataset/img_1007.png,[]
train_dataset/img_1008.png,"[('circle', 'red'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1009.png,"[('triangle', 'green'), ('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_1010.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_1011.png,"[('square', 'green'), ('square', 'red')]"
train_dataset/img_1012.png,"[('circle', 'blue')]"
train_dataset/img_1013.png,"[('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1014.png,"[('square', 'green'), ('square', 'blue')]"
train_dataset/img_1015.png,"[('triangle', 'green')]"
train_dataset/img_1016.png,"[('triangle', 'red')]"
train_dataset/img_1017.png,"[('triangle', 'red'), ('square', 'green')]"
train_dataset/img_1018.png,"[('triangle', 'red'), ('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_1019.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_1020.png,[]
train_dataset/img_1021.png,"[('circle', 'blue')]"
train_dataset/img_1022.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_1023.png,[]
train_dataset/img_1024.png,"[('square', 'blue'), ('triangle', 'blue')]"
train_dataset/img_1025.png,"[('circle', 'red'), ('triangle', 'red')]"
train_dataset/img_1026.png,[]
train_dataset/img_1027.png,"[('triangle', 'green'), ('circle', 'green')]"
train_dataset/img_1028.png,"[('square', 'red'), ('circle', 'green'), ('square', 'green')]"
train_dataset/img_1029.png,"[('square', 'red')]"
train_dataset/img_1030.png,"[('square', 'green')]"
train_dataset/img_1031.png,"[('circle', 'blue')]"
train_dataset/img_1032.png,[]
train_dataset/img_1033.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1034.png,"[('square', 'red')]"
train_dataset/img_1035.png,"[('square', 'red'), ('circle', 'red')]"
train_dataset/img_1036.png,"[('triangle', 'red')]"
train_dataset/img_1037.png,"[('circle', 'red'), ('circle', 'blue'), ('square', 'green'), ('square', 'red'), ('triangle', 'red')]"
train_dataset/img_1038.png,[]
train_dataset/img_1039.png,"[('square', 'green'), ('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_1040.png,[]
train_dataset/img_1041.png,"[('circle', 'blue')]"
train_dataset/img_1042.png,"[('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1043.png,"[('circle', 'green'), ('circle', 'red'), ('square', 'blue')]"
train_dataset/img_1044.png,"[('triangle', 'green'), ('triangle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1045.png,[]
train_dataset/img_1046.png,"[('circle', 'red')]"
train_dataset/img_1047.png,"[('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_1048.png,"[('square', 'green')]"
train_dataset/img_1049.png,"[('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_1050.png,[]
train_dataset/img_1051.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_1052.png,"[('circle', 'red')]"
train_dataset/img_1053.png,"[('circle', 'green'), ('square', 'green'), ('triangle', 'green')]"
train_dataset/img_1054.png,[]
train_dataset/img_1055.png,"[('triangle', 'red'), ('circle', 'green'), ('square', 'blue')]"
train_dataset/img_1056.png,"[('square', 'blue'), ('square', 'green')]"
train_dataset/img_1057.png,[]
train_dataset/img_1058.png,"[('square', 'blue'), ('triangle', 'blue'), ('circle', 'red'), ('circle', 'green'), ('triangle', 'red')]"
train_dataset/img_1059.png,"[('square', 'blue'), ('circle', 'blue'), ('square', 'green')]"
train_dataset/img_1060.png,"[('circle', 'red'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_1061.png,"[('square', 'green')]"
train_dataset/img_1062.png,"[('square', 'green')]"
train_dataset/img_1063.png,"[('circle', 'blue'), ('square', 'green')]"
train_dataset/img_1064.png,"[('circle', 'blue'), ('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_1065.png,"[('circle', 'red')]"
train_dataset/img_1066.png,"[('square', 'red')]"
train_dataset/img_1067.png,"[('triangle', 'red'), ('square', 'green')]"
train_dataset/img_1068.png,"[('circle', 'red')]"
train_dataset/img_1069.png,"[('square', 'blue')]"
train_dataset/img_1070.png,"[('triangle', 'red'), ('circle', 'green')]"
train_dataset/img_1071.png,"[('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_1072.png,"[('circle', 'green'), ('triangle', 'red')]"
train_dataset/img_1073.png,"[('square', 'green'), ('square', 'red')]"
train_dataset/img_1074.png,"[('circle', 'blue')]"
train_dataset/img_1075.png,[]
train_dataset/img_1076.png,"[('circle', 'blue'), ('square', 'green'), ('square', 'red')]"
train_dataset/img_1077.png,"[('circle', 'blue')]"
train_dataset/img_1078.png,"[('square', 'blue'), ('circle', 'red')]"
train_dataset/img_1079.png,"[('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_1080.png,"[('triangle', 'red'), ('circle', 'red')]"
train_dataset/img_1081.png,"[('triangle', 'red')]"
train_dataset/img_1082.png,"[('triangle', 'green'), ('circle', 'green'), ('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1083.png,"[('square', 'green')]"
train_dataset/img_1084.png,[]
train_dataset/img_1085.png,[]
train_dataset/img_1086.png,"[('square', 'red'), ('square', 'green')]"
train_dataset/img_1087.png,"[('square', 'green')]"
train_dataset/img_1088.png,"[('circle', 'green'), ('square', 'green')]"
train_dataset/img_1089.png,"[('circle', 'green')]"
train_dataset/img_1090.png,"[('triangle', 'green'), ('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_1091.png,"[('triangle', 'red')]"
train_dataset/img_1092.png,"[('triangle', 'green'), ('square', 'red'), ('circle', 'blue')]"
train_dataset/img_1093.png,"[('triangle', 'red'), ('circle', 'blue'), ('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_1094.png,[]
train_dataset/img_1095.png,"[('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_1096.png,[]
train_dataset/img_1097.png,"[('square', 'red'), ('square', 'blue'), ('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_1098.png,"[('triangle', 'red'), ('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1099.png,"[('circle', 'red')]"
train_dataset/img_1100.png,"[('square', 'red'), ('triangle', 'green')]"
train_dataset/img_1101.png,"[('triangle', 'green'), ('circle', 'red'), ('triangle', 'red')]"
train_dataset/img_1102.png,"[('square', 'green')]"
train_dataset/img_1103.png,[]
train_dataset/img_1104.png,"[('square', 'blue'), ('triangle', 'red')]"
train_dataset/img_1105.png,"[('triangle', 'blue')]"
train_dataset/img_1106.png,"[('square', 'red')]"
train_dataset/img_1107.png,"[('triangle', 'red')]"
train_dataset/img_1108.png,"[('triangle', 'blue')]"
train_dataset/img_1109.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_1110.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_1111.png,"[('circle', 'red'), ('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1112.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1113.png,"[('triangle', 'green'), ('circle', 'green')]"
train_dataset/img_1114.png,[]
train_dataset/img_1115.png,[]
train_dataset/img_1116.png,"[('square', 'green'), ('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1117.png,"[('triangle', 'green'), ('circle', 'green'), ('square', 'green')]"
train_dataset/img_1118.png,"[('square', 'red')]"
train_dataset/img_1119.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_1120.png,[]
train_dataset/img_1121.png,"[('circle', 'red')]"
train_dataset/img_1122.png,"[('square', 'red'), ('circle', 'green')]"
train_dataset/img_1123.png,"[('square', 'blue'), ('square', 'green')]"
train_dataset/img_1124.png,"[('triangle', 'red')]"
train_dataset/img_1125.png,"[('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_1126.png,[]
train_dataset/img_1127.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_1128.png,"[('circle', 'red'), ('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_1129.png,"[('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_1130.png,"[('circle', 'red')]"
train_dataset/img_1131.png,"[('square', 'blue')]"
train_dataset/img_1132.png,[]
train_dataset/img_1133.png,"[('circle', 'blue'), ('square', 'blue'), ('triangle', 'green'), ('circle', 'red')]"
train_dataset/img_1134.png,"[('triangle', 'green'), ('square', 'green'), ('square', 'blue')]"
train_dataset/img_1135.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_1136.png,"[('triangle', 'red')]"
train_dataset/img_1137.png,"[('circle', 'blue'), ('circle', 'green'), ('triangle', 'green'), ('square', 'red')]"
train_dataset/img_1138.png,"[('square', 'red'), ('square', 'green'), ('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_1139.png,"[('square', 'blue')]"
train_dataset/img_1140.png,[]
train_dataset/img_1141.png,"[('circle', 'green'), ('square', 'green')]"
train_dataset/img_1142.png,"[('square', 'blue')]"
train_dataset/img_1143.png,"[('square', 'red'), ('square', 'blue')]"
train_dataset/img_1144.png,"[('triangle', 'red'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1145.png,"[('circle', 'red'), ('circle', 'green')]"
train_dataset/img_1146.png,"[('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1147.png,"[('circle', 'red'), ('square', 'blue')]"
train_dataset/img_1148.png,"[('triangle', 'green'), ('triangle', 'blue')]"
train_dataset/img_1149.png,"[('triangle', 'green'), ('square', 'green'), ('triangle', 'blue')]"
train_dataset/img_1150.png,"[('circle', 'green'), ('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_1151.png,[]
train_dataset/img_1152.png,[]
train_dataset/img_1153.png,"[('circle', 'green')]"
train_dataset/img_1154.png,"[('square', 'red'), ('triangle', 'red')]"
train_dataset/img_1155.png,"[('circle', 'green'), ('triangle', 'red')]"
train_dataset/img_1156.png,"[('square', 'red')]"
train_dataset/img_1157.png,[]
train_dataset/img_1158.png,"[('square', 'red')]"
train_dataset/img_1159.png,[]
train_dataset/img_1160.png,"[('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_1161.png,"[('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1162.png,"[('circle', 'red'), ('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_1163.png,"[('square', 'green'), ('square', 'red')]"
train_dataset/img_1164.png,"[('circle', 'blue'), ('triangle', 'blue')]"
train_dataset/img_1165.png,"[('triangle', 'red')]"
train_dataset/img_1166.png,[]
train_dataset/img_1167.png,"[('circle', 'blue')]"
train_dataset/img_1168.png,"[('triangle', 'green'), ('circle', 'green'), ('square', 'green')]"
train_dataset/img_1169.png,"[('triangle', 'blue')]"
train_dataset/img_1170.png,"[('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1171.png,"[('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_1172.png,"[('triangle', 'green'), ('triangle', 'red')]"
train_dataset/img_1173.png,"[('triangle', 'red'), ('square', 'green')]"
train_dataset/img_1174.png,"[('square', 'green')]"
train_dataset/img_1175.png,"[('square', 'red')]"
train_dataset/img_1176.png,"[('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_1177.png,"[('triangle', 'blue'), ('circle', 'red'), ('circle', 'blue')]"
train_dataset/img_1178.png,"[('circle', 'red'), ('square', 'blue'), ('square', 'green')]"
train_dataset/img_1179.png,"[('square', 'red')]"
train_dataset/img_1180.png,"[('square', 'red'), ('triangle', 'green'), ('square', 'blue')]"
train_dataset/img_1181.png,[]
train_dataset/img_1182.png,"[('circle', 'blue'), ('triangle', 'red'), ('triangle', 'green')]"
train_dataset/img_1183.png,"[('square', 'red'), ('triangle', 'red')]"
train_dataset/img_1184.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_1185.png,[]
train_dataset/img_1186.png,"[('triangle', 'red')]"
train_dataset/img_1187.png,[]
train_dataset/img_1188.png,"[('triangle', 'blue'), ('circle', 'green'), ('square', 'blue')]"
train_dataset/img_1189.png,"[('circle', 'green'), ('circle', 'red')]"
train_dataset/img_1190.png,[]
train_dataset/img_1191.png,"[('triangle', 'red')]"
train_dataset/img_1192.png,"[('square', 'blue'), ('triangle', 'red'), ('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_1193.png,[]
train_dataset/img_1194.png,"[('circle', 'green'), ('square', 'green')]"
train_dataset/img_1195.png,"[('circle', 'red'), ('square', 'blue')]"
train_dataset/img_1196.png,[]
train_dataset/img_1197.png,"[('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_1198.png,"[('square', 'blue'), ('triangle', 'red')]"
train_dataset/img_1199.png,"[('triangle', 'blue'), ('square', 'green'), ('square', 'red'), ('square', 'blue')]"
train_dataset/img_1200.png,"[('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_1201.png,"[('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_1202.png,"[('square', 'red'), ('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_1203.png,"[('circle', 'red'), ('square', 'blue'), ('triangle', 'blue')]"
train_dataset/img_1204.png,[]
train_dataset/img_1205.png,"[('triangle', 'green'), ('circle', 'red'), ('square', 'red')]"
train_dataset/img_1206.png,"[('circle', 'green')]"
train_dataset/img_1207.png,"[('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1208.png,"[('square', 'blue'), ('square', 'red')]"
train_dataset/img_1209.png,"[('circle', 'red')]"
train_dataset/img_1210.png,"[('square', 'blue'), ('square', 'green'), ('square', 'red')]"
train_dataset/img_1211.png,"[('square', 'green'), ('circle', 'green')]"
train_dataset/img_1212.png,[]
train_dataset/img_1213.png,"[('triangle', 'red'), ('circle', 'red')]"
train_dataset/img_1214.png,"[('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1215.png,"[('square', 'green'), ('square', 'blue')]"
train_dataset/img_1216.png,"[('triangle', 'red'), ('triangle', 'green')]"
train_dataset/img_1217.png,"[('triangle', 'blue')]"
train_dataset/img_1218.png,[]
train_dataset/img_1219.png,"[('square', 'green'), ('triangle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1220.png,[]
train_dataset/img_1221.png,"[('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_1222.png,"[('square', 'red')]"
train_dataset/img_1223.png,"[('triangle', 'blue')]"
train_dataset/img_1224.png,"[('circle', 'green')]"
train_dataset/img_1225.png,"[('square', 'blue'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1226.png,[]
train_dataset/img_1227.png,"[('square', 'blue'), ('circle', 'red'), ('triangle', 'red'), ('triangle', 'blue')]"
train_dataset/img_1228.png,"[('circle', 'green')]"
train_dataset/img_1229.png,"[('circle', 'red'), ('square', 'red')]"
train_dataset/img_1230.png,"[('square', 'green'), ('square', 'red'), ('circle', 'red')]"
train_dataset/img_1231.png,[]
train_dataset/img_1232.png,[]
train_dataset/img_1233.png,[]
train_dataset/img_1234.png,"[('circle', 'red'), ('circle', 'green'), ('square', 'blue')]"
train_dataset/img_1235.png,"[('circle', 'red'), ('triangle', 'blue'), ('triangle', 'red'), ('circle', 'green')]"
train_dataset/img_1236.png,"[('triangle', 'blue'), ('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_1237.png,[]
train_dataset/img_1238.png,"[('triangle', 'blue')]"
train_dataset/img_1239.png,"[('circle', 'green')]"
train_dataset/img_1240.png,"[('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_1241.png,"[('circle', 'red')]"
train_dataset/img_1242.png,"[('circle', 'blue')]"
train_dataset/img_1243.png,"[('triangle', 'green'), ('square', 'red'), ('square', 'blue')]"
train_dataset/img_1244.png,"[('circle', 'green'), ('square', 'red'), ('circle', 'red')]"
train_dataset/img_1245.png,"[('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_1246.png,"[('square', 'green'), ('square', 'red'), ('square', 'blue'), ('circle', 'blue')]"
train_dataset/img_1247.png,"[('triangle', 'red')]"
train_dataset/img_1248.png,"[('square', 'red'), ('triangle', 'blue'), ('circle', 'red')]"
train_dataset/img_1249.png,"[('square', 'red'), ('circle', 'green')]"
train_dataset/img_1250.png,"[('square', 'red')]"
train_dataset/img_1251.png,"[('circle', 'green'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_1252.png,"[('square', 'blue')]"
train_dataset/img_1253.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_1254.png,"[('circle', 'blue')]"
train_dataset/img_1255.png,"[('triangle', 'red'), ('square', 'green')]"
train_dataset/img_1256.png,[]
train_dataset/img_1257.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_1258.png,[]
train_dataset/img_1259.png,"[('square', 'red'), ('circle', 'blue'), ('circle', 'green')]"
train_dataset/img_1260.png,"[('square', 'red')]"
train_dataset/img_1261.png,"[('square', 'green')]"
train_dataset/img_1262.png,"[('square', 'red'), ('triangle', 'red'), ('circle', 'blue'), ('triangle', 'green')]"
train_dataset/img_1263.png,"[('square', 'red'), ('triangle', 'green')]"
train_dataset/img_1264.png,"[('circle', 'red'), ('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_1265.png,"[('circle', 'red')]"
train_dataset/img_1266.png,[]
train_dataset/img_1267.png,"[('triangle', 'blue')]"
train_dataset/img_1268.png,"[('square', 'green')]"
train_dataset/img_1269.png,"[('triangle', 'red'), ('circle', 'red')]"
train_dataset/img_1270.png,"[('square', 'blue'), ('square', 'green')]"
train_dataset/img_1271.png,"[('circle', 'red'), ('triangle', 'red'), ('square', 'green')]"
train_dataset/img_1272.png,"[('triangle', 'red'), ('triangle', 'green'), ('square', 'green')]"
train_dataset/img_1273.png,"[('square', 'green')]"
train_dataset/img_1274.png,"[('square', 'blue')]"
train_dataset/img_1275.png,"[('circle', 'red')]"
train_dataset/img_1276.png,"[('circle', 'red'), ('circle', 'blue'), ('square', 'green')]"
train_dataset/img_1277.png,[]
train_dataset/img_1278.png,[]
train_dataset/img_1279.png,[]
train_dataset/img_1280.png,[]
train_dataset/img_1281.png,"[('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_1282.png,"[('circle', 'red'), ('triangle', 'red'), ('square', 'blue')]"
train_dataset/img_1283.png,"[('square', 'red'), ('square', 'green'), ('triangle', 'green')]"
train_dataset/img_1284.png,[]
train_dataset/img_1285.png,"[('triangle', 'green'), ('circle', 'red'), ('triangle', 'blue')]"
train_dataset/img_1286.png,"[('circle', 'green'), ('triangle', 'red'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1287.png,"[('square', 'red')]"
train_dataset/img_1288.png,"[('circle', 'red'), ('triangle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1289.png,[]
train_dataset/img_1290.png,"[('triangle', 'blue')]"
train_dataset/img_1291.png,"[('triangle', 'blue'), ('triangle', 'green'), ('square', 'red')]"
train_dataset/img_1292.png,"[('square', 'blue'), ('square', 'red')]"
train_dataset/img_1293.png,"[('square', 'red'), ('circle', 'red'), ('square', 'green'), ('triangle', 'green')]"
train_dataset/img_1294.png,"[('circle', 'blue')]"
train_dataset/img_1295.png,"[('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_1296.png,"[('square', 'red')]"
train_dataset/img_1297.png,"[('triangle', 'red')]"
train_dataset/img_1298.png,"[('circle', 'green')]"
train_dataset/img_1299.png,[]
train_dataset/img_1300.png,"[('square', 'red'), ('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1301.png,"[('circle', 'blue')]"
train_dataset/img_1302.png,"[('circle', 'green')]"
train_dataset/img_1303.png,"[('square', 'red'), ('circle', 'green'), ('circle', 'red')]"
train_dataset/img_1304.png,"[('circle', 'red'), ('triangle', 'red')]"
train_dataset/img_1305.png,"[('circle', 'red')]"
train_dataset/img_1306.png,[]
train_dataset/img_1307.png,"[('triangle', 'green')]"
train_dataset/img_1308.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_1309.png,"[('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_1310.png,"[('circle', 'green'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1311.png,"[('circle', 'green'), ('circle', 'red'), ('square', 'blue'), ('triangle', 'green')]"
train_dataset/img_1312.png,[]
train_dataset/img_1313.png,"[('square', 'blue'), ('triangle', 'blue'), ('square', 'red')]"
train_dataset/img_1314.png,"[('triangle', 'red'), ('square', 'blue'), ('square', 'green'), ('circle', 'green')]"
train_dataset/img_1315.png,"[('circle', 'blue')]"
train_dataset/img_1316.png,"[('circle', 'blue'), ('square', 'green')]"
train_dataset/img_1317.png,"[('circle', 'green')]"
train_dataset/img_1318.png,[]
train_dataset/img_1319.png,"[('triangle', 'blue')]"
train_dataset/img_1320.png,[]
train_dataset/img_1321.png,"[('circle', 'red'), ('triangle', 'green')]"
train_dataset/img_1322.png,"[('triangle', 'red'), ('square', 'red'), ('triangle', 'green')]"
train_dataset/img_1323.png,"[('square', 'green'), ('triangle', 'red'), ('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_1324.png,"[('circle', 'red')]"
train_dataset/img_1325.png,"[('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_1326.png,"[('circle', 'red'), ('triangle', 'blue'), ('square', 'green')]"
train_dataset/img_1327.png,[]
train_dataset/img_1328.png,"[('square', 'red'), ('circle', 'red')]"
train_dataset/img_1329.png,"[('triangle', 'blue'), ('square', 'blue'), ('circle', 'red'), ('circle', 'green')]"
train_dataset/img_1330.png,[]
train_dataset/img_1331.png,"[('square', 'blue'), ('circle', 'green'), ('triangle', 'green')]"
train_dataset/img_1332.png,"[('triangle', 'blue')]"
train_dataset/img_1333.png,"[('square', 'red')]"
train_dataset/img_1334.png,"[('square', 'red'), ('circle', 'blue')]"
train_dataset/img_1335.png,"[('square', 'green')]"
train_dataset/img_1336.png,[]
train_dataset/img_1337.png,[]
train_dataset/img_1338.png,[]
train_dataset/img_1339.png,"[('circle', 'blue'), ('triangle', 'green'), ('square', 'blue')]"
train_dataset/img_1340.png,[]
train_dataset/img_1341.png,"[('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1342.png,"[('circle', 'red')]"
train_dataset/img_1343.png,"[('circle', 'red')]"
train_dataset/img_1344.png,"[('triangle', 'green'), ('triangle', 'red'), ('square', 'blue'), ('circle', 'red')]"
train_dataset/img_1345.png,"[('circle', 'red')]"
train_dataset/img_1346.png,"[('square', 'blue'), ('square', 'red')]"
train_dataset/img_1347.png,"[('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_1348.png,"[('triangle', 'blue'), ('circle', 'blue')]"
train_dataset/img_1349.png,"[('square', 'red'), ('square', 'green'), ('circle', 'green')]"
train_dataset/img_1350.png,"[('triangle', 'green'), ('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_1351.png,"[('circle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1352.png,"[('circle', 'red'), ('square', 'blue')]"
train_dataset/img_1353.png,"[('circle', 'blue'), ('circle', 'red')]"
train_dataset/img_1354.png,"[('square', 'blue'), ('circle', 'red')]"
train_dataset/img_1355.png,"[('square', 'blue')]"
train_dataset/img_1356.png,"[('triangle', 'blue'), ('circle', 'blue'), ('square', 'red')]"
train_dataset/img_1357.png,"[('circle', 'red')]"
train_dataset/img_1358.png,"[('triangle', 'blue'), ('triangle', 'red')]"
train_dataset/img_1359.png,"[('triangle', 'green'), ('triangle', 'red'), ('circle', 'green'), ('circle', 'blue')]"
train_dataset/img_1360.png,"[('square', 'green'), ('triangle', 'green')]"
train_dataset/img_1361.png,[]
train_dataset/img_1362.png,[]
train_dataset/img_1363.png,"[('circle', 'green')]"
train_dataset/img_1364.png,[]
train_dataset/img_1365.png,"[('circle', 'red')]"
train_dataset/img_1366.png,"[('circle', 'blue')]"
train_dataset/img_1367.png,"[('triangle', 'blue'), ('circle', 'green'), ('triangle', 'red'), ('square', 'red')]"
train_dataset/img_1368.png,"[('triangle', 'green')]"
train_dataset/img_1369.png,"[('square', 'red'), ('triangle', 'blue')]"
train_dataset/img_1370.png,"[('square', 'blue'), ('circle', 'green')]"
train_dataset/img_1371.png,"[('triangle', 'red')]"
train_dataset/img_1372.png,[]
train_dataset/img_1373.png,"[('triangle', 'blue'), ('triangle', 'green'), ('circle', 'blue')]"
train_dataset/img_1374.png,"[('circle', 'green'), ('square', 'blue')]"
train_dataset/img_1375.png,[]
train_dataset/img_1376.png,"[('triangle', 'red'), ('circle', 'blue')]"
train_dataset/img_1377.png,"[('square', 'blue')]"
train_dataset/img_1378.png,"[('circle', 'green'), ('triangle', 'blue')]"
train_dataset/img_1379.png,[]
train_dataset/img_1380.png,"[('circle', 'red'), ('triangle', 'blue'), ('circle', 'green')]"
train_dataset/img_1381.png,"[('circle', 'green')]"
train_dataset/img_1382.png,"[('square', 'red')]"
train_dataset/img_1383.png,"[('square', 'red'), ('triangle', 'green'), ('square', 'green')]"
train_dataset/img_1384.png,[]
train_dataset/img_1385.png,[]
train_dataset/img_1386.png,[]
